60000.0,880.0,201.5,142.0,101.0
60001.0,879.8,201.16,141.84000000000003,101.36000000000001
60002.0,879.6,200.82,141.68000000000006,101.72
60003.0,879.4,200.48000000000002,141.51999999999998,102.08000000000001
60004.0,879.2,200.14,141.36,102.44000000000003
60005.0,879.0,199.8,141.20000000000005,102.79999999999998
60006.0,878.8,199.45999999999998,141.04000000000008,103.16
60007.0,878.5999999999999,199.12,140.88,103.51999999999998
60008.0,878.4,198.78,140.72000000000003,103.88
60009.0,878.2,198.44,140.56000000000006,104.24000000000001
60010.0,878.0,198.10000000000002,140.4000000000001,104.6
60011.0,877.8,197.76,140.24,104.96000000000001
60012.0,877.5999999999999,197.42000000000002,140.08000000000004,105.32000000000002
60013.0,877.4000000000001,197.07999999999998,139.91999999999996,105.67999999999998
60014.0,877.2,196.74,139.76,106.03999999999999
60015.0,877.0,196.39999999999998,139.5999999999999,106.4
60016.0,876.8,196.06,139.43999999999994,106.75999999999999
60017.0,876.6,195.72,139.27999999999997,107.12
60018.0,876.4000000000001,195.38,139.12,107.48000000000002
60019.0,876.2,195.04000000000002,138.95999999999992,107.84
60020.0,876.0,194.7,138.79999999999995,108.20000000000002
60021.0,875.8,194.36,138.64,108.55999999999997
60022.0,875.6,194.01999999999998,138.48000000000002,108.91999999999999
60023.0,875.4,193.68,138.31999999999994,109.28
60024.0,875.2,193.34,138.15999999999997,109.63999999999999
60025.0,875.0,193.0,138.0,110.0
60026.0,875.1600000000001,193.36,137.67999999999995,109.91999999999999
60027.0,875.3199999999999,193.72,137.36,109.83999999999997
60028.0,875.48,194.07999999999998,137.03999999999996,109.76000000000002
60029.0,875.64,194.44,136.72000000000003,109.68
60030.0,875.8,194.8,136.39999999999998,109.6
60031.0,875.96,195.16,136.08000000000004,109.51999999999998
60032.0,876.12,195.52,135.76,109.44
60033.0,876.28,195.88,135.44000000000005,109.36000000000001
60034.0,876.44,196.24,135.12,109.28
60035.0,876.6,196.6,134.79999999999995,109.19999999999999
60036.0,876.76,196.96,134.48000000000002,109.12
60037.0,876.9200000000001,197.32,134.15999999999997,109.03999999999999
60038.0,877.0799999999999,197.68,133.84000000000003,108.96000000000001
60039.0,877.24,198.04,133.51999999999998,108.88
60040.0,877.4,198.4,133.20000000000005,108.80000000000001
60041.0,877.56,198.76,132.88,108.72
60042.0,877.72,199.12,132.55999999999995,108.63999999999999
60043.0,877.88,199.48,132.24,108.56
60044.0,878.04,199.84,131.91999999999996,108.48000000000002
60045.0,878.2,200.2,131.60000000000002,108.4
60046.0,878.36,200.56,131.27999999999997,108.32
60047.0,878.52,200.92000000000002,130.96000000000004,108.23999999999998
60048.0,878.6800000000001,201.28,130.64,108.16000000000003
60049.0,878.8399999999999,201.64,130.32000000000005,108.08000000000001
60050.0,879.0,202.0,130.0,108.0
60051.0,878.88,202.07999999999998,129.68000000000006,107.99999999999997
60052.0,878.76,202.16000000000003,129.36,108.00000000000003
