22500.0,716.0,58.0,110.0,116.0
22501.0,714.52,57.98,112.0,115.96
22502.0,713.04,57.96,114.0,115.92
22503.0,711.56,57.94,116.0,115.88
22504.0,710.08,57.92,118.0,115.84
22505.0,708.6,57.9,120.0,115.8
22506.0,707.12,57.88,122.0,115.76
22507.0,705.64,57.86,124.0,115.72
22508.0,704.16,57.84,126.0,115.68
22509.0,702.68,57.82,128.0,115.64
22510.0,701.2,57.8,130.0,115.6
22511.0,699.72,57.78,132.0,115.56
22512.0,698.24,57.76,134.0,115.52
22513.0,696.76,57.74,136.0,115.48
22514.0,695.28,57.72,138.0,115.44
22515.0,693.8,57.7,140.0,115.4
22516.0,692.32,57.68,142.0,115.36
22517.0,690.84,57.66,144.0,115.32
22518.0,689.36,57.64,146.0,115.28
22519.0,687.88,57.62,148.0,115.24
22520.0,686.4,57.6,150.0,115.2
22521.0,684.92,57.58,152.0,115.16
22522.0,683.44,57.56,154.0,115.12
22523.0,681.96,57.54,156.0,115.08
22524.0,680.48,57.52,158.0,115.04
22525.0,679.0,57.5,160.0,115.0
22526.0,678.1800000000001,57.54,161.32000000000005,114.44000000000001
22527.0,677.3599999999999,57.58,162.64,113.88
22528.0,676.54,57.62,163.96000000000004,113.32000000000001
22529.0,675.72,57.660000000000004,165.27999999999997,112.76
22530.0,674.9000000000001,57.699999999999996,166.60000000000002,112.2
22531.0,674.0799999999999,57.74,167.91999999999996,111.64
22532.0,673.26,57.779999999999994,169.24,111.08
22533.0,672.44,57.82,170.56000000000006,110.52
22534.0,671.6199999999999,57.86,171.88,109.96000000000001
22535.0,670.8,57.9,173.19999999999993,109.39999999999999
22536.0,669.98,57.94,174.51999999999998,108.84
22537.0,669.1600000000001,57.980000000000004,175.84000000000003,108.28
22538.0,668.3399999999999,58.019999999999996,177.15999999999997,107.72
22539.0,667.52,58.06,178.48000000000002,107.16
22540.0,666.7,58.1,179.80000000000007,106.60000000000001
22541.0,665.8800000000001,58.14,181.12,106.03999999999999
22542.0,665.06,58.18,182.43999999999994,105.48
22543.0,664.24,58.220000000000006,183.76,104.92
22544.0,663.4200000000001,58.26,185.08000000000004,104.36
22545.0,662.5999999999999,58.300000000000004,186.39999999999998,103.8
22546.0,661.78,58.339999999999996,187.72000000000003,103.24
22547.0,660.96,58.38,189.03999999999996,102.67999999999999
22548.0,660.1400000000001,58.42,190.36,102.12
22549.0,659.3199999999999,58.459999999999994,191.67999999999995,101.56
22550.0,658.5,58.5,193.0,101.0
22551.0,660.2,58.64,190.32000000000005,101.44
22552.0,661.9000000000001,58.78,187.64,101.88
22553.0,663.6,58.92,184.96000000000004,102.32
22554.0,665.3,59.06,182.2800000000001,102.75999999999999
22555.0,667.0,59.199999999999996,179.5999999999999,103.2
22556.0,668.7,59.339999999999996,176.91999999999996,103.64
22557.0,670.4,59.48,174.24,104.08
22558.0,672.1,59.62,171.55999999999995,104.52
22559.0,673.8,59.76,168.88,104.96
22560.0,675.5,59.9,166.20000000000005,105.39999999999999
22561.0,677.2,60.04,163.51999999999998,105.83999999999999
22562.0,678.9000000000001,60.18,160.84000000000003,106.27999999999999
22563.0,680.5999999999999,60.32,158.15999999999997,106.72000000000001
22564.0,682.3,60.46,155.48000000000002,107.16000000000001
22565.0,684.0,60.6,152.79999999999995,107.60000000000001
22566.0,685.7,60.74,150.12,108.04
22567.0,687.4,60.88,147.44000000000005,108.48
22568.0,689.1,61.02,144.76,108.92
22569.0,690.8,61.160000000000004,142.08000000000004,109.36
22570.0,692.5,61.300000000000004,139.4000000000001,109.8
22571.0,694.2,61.44,136.7199999999999,110.24000000000001
22572.0,695.9,61.58,134.03999999999996,110.68
22573.0,697.5999999999999,61.72,131.36,111.12
22574.0,699.3,61.86,128.67999999999995,111.56
22575.0,701.0,62.0,126.0,112.0
22576.0,700.78,61.96,127.08000000000004,111.67999999999999
22577.0,700.56,61.919999999999995,128.15999999999997,111.36
22578.0,700.34,61.88,129.24,111.04
22579.0,700.12,61.84,130.31999999999994,110.72
22580.0,699.9000000000001,61.8,131.39999999999998,110.4
22581.0,699.6800000000001,61.76,132.4799999999999,110.08
22582.0,699.46,61.72,133.56000000000006,109.75999999999999
22583.0,699.24,61.68,134.64,109.44000000000001
22584.0,699.02,61.64,135.72000000000003,109.12
22585.0,698.8,61.6,136.80000000000007,108.8
22586.0,698.5799999999999,61.56,137.88,108.47999999999999
22587.0,698.36,61.519999999999996,138.96000000000004,108.16
22588.0,698.14,61.480000000000004,140.03999999999996,107.84
22589.0,697.9200000000001,61.44,141.12,107.52000000000001
22590.0,697.7,61.4,142.19999999999993,107.2
22591.0,697.48,61.36,143.27999999999997,106.88
22592.0,697.26,61.31999999999999,144.36,106.56
22593.0,697.04,61.28,145.43999999999994,106.24000000000001
22594.0,696.8199999999999,61.24,146.5200000000001,105.92
22595.0,696.5999999999999,61.2,147.60000000000002,105.6
22596.0,696.38,61.16,148.68000000000006,105.28
22597.0,696.16,61.12,149.76,104.96
22598.0,695.94,61.080000000000005,150.84000000000003,104.64
22599.0,695.72,61.04,151.91999999999996,104.32000000000001
22600.0,695.5,61.0,153.0,104.0
22601.0,696.74,60.78,151.72000000000003,104.28
22602.0,697.98,60.56,150.44000000000005,104.56
22603.0,699.22,60.34,149.15999999999997,104.84
22604.0,700.46,60.120000000000005,147.88,105.12
22605.0,701.7,59.9,146.60000000000002,105.39999999999999
22606.0,702.94,59.68,145.32000000000005,105.67999999999999
22607.0,704.1800000000001,59.46,144.04000000000008,105.96
22608.0,705.42,59.24,142.76,106.24
